1121
1,1,2,44
2,1,3,20
3,2,3,43
4,1,4,28
5,2,4,31
6,3,4,46
7,1,5,48
8,2,5,17
9,3,5,16
10,4,5,32
11,1,6,49
12,2,6,27
13,3,6,34
14,4,6,23
15,5,6,44
16,1,7,44
17,2,7,12
18,3,7,20
19,4,7,32
20,5,7,13
21,6,7,40
22,1,8,43
23,2,8,25
24,3,8,19
25,4,8,50
26,5,8,20
27,6,8,22
28,7,8,20
29,1,9,39
30,2,9,21
31,3,9,12
32,4,9,35
33,5,9,20
34,6,9,22
35,7,9,21
36,8,9,27
37,1,10,38
38,2,10,40
39,3,10,16
40,4,10,30
41,6,10,19
42,7,10,39
43,8,10,46
44,1,11,24
45,2,11,35
46,3,11,42
47,4,11,23
48,5,11,21
49,6,11,10
50,7,11,50
51,8,11,28
52,9,11,42
53,10,11,10
54,2,12,25
55,3,12,46
56,4,12,41
57,5,12,12
58,6,12,13
59,7,12,13
60,8,12,21
61,9,12,30
62,11,12,33
63,1,13,13
64,2,13,34
65,3,13,14
66,4,13,27
67,5,13,18
68,6,13,46
69,7,13,43
70,8,13,33
71,9,13,25
72,10,13,32
73,11,13,13
74,12,13,47
75,1,14,27
76,2,14,48
77,3,14,35
78,4,14,12
79,5,14,17
80,6,14,38
81,7,14,24
82,8,14,10
83,9,14,20
84,10,14,32
85,11,14,42
86,12,14,45
87,13,14,14
88,2,15,35
89,3,15,29
90,4,15,36
91,5,15,43
92,6,15,43
93,7,15,47
94,8,15,38
95,10,15,43
96,11,15,42
97,12,15,21
98,13,15,14
99,14,15,24
100,1,16,16
101,2,16,22
102,3,16,26
103,4,16,47
104,5,16,46
105,7,16,27
106,8,16,47
107,9,16,28
108,10,16,12
109,11,16,44
110,12,16,43
111,13,16,44
112,14,16,34
113,15,16,18
114,1,17,25
115,2,17,30
116,3,17,47
117,4,17,24
118,5,17,25
119,6,17,14
120,7,17,23
121,9,17,29
122,10,17,28
123,11,17,21
124,12,17,17
125,13,17,40
126,14,17,47
127,15,17,41
128,16,17,38
129,1,18,21
130,2,18,30
131,3,18,11
132,4,18,36
133,5,18,39
134,6,18,29
135,7,18,14
136,8,18,49
137,9,18,45
138,10,18,43
139,11,18,13
140,12,18,41
141,13,18,42
142,14,18,33
143,15,18,41
144,16,18,18
145,17,18,15
146,1,19,31
147,3,19,10
148,4,19,30
149,5,19,35
150,6,19,11
151,7,19,29
152,8,19,37
153,9,19,39
154,10,19,29
155,11,19,47
156,12,19,50
157,13,19,11
158,14,19,20
159,15,19,16
160,16,19,38
161,17,19,18
162,18,19,24
163,2,20,30
164,3,20,41
165,4,20,11
166,5,20,14
167,6,20,31
168,7,20,42
169,9,20,18
170,10,20,16
171,11,20,12
172,12,20,23
173,13,20,16
174,14,20,16
175,15,20,30
176,17,20,45
177,18,20,25
178,19,20,16
179,1,21,27
180,2,21,16
181,3,21,29
182,4,21,35
183,5,21,42
184,6,21,21
185,7,21,30
186,8,21,12
187,9,21,29
188,10,21,26
189,11,21,29
190,12,21,21
191,13,21,31
192,14,21,10
193,15,21,11
194,16,21,11
195,17,21,17
196,18,21,15
197,19,21,27
198,20,21,47
199,1,22,19
200,3,22,19
201,4,22,14
202,5,22,33
203,6,22,25
204,7,22,17
205,8,22,48
206,9,22,27
207,11,22,34
208,12,22,44
209,14,22,33
210,15,22,50
211,16,22,23
212,17,22,47
213,18,22,22
214,19,22,30
215,20,22,13
216,21,22,14
217,1,23,16
218,2,23,50
219,4,23,14
220,5,23,13
221,7,23,41
222,8,23,38
223,9,23,44
224,10,23,13
225,11,23,27
226,12,23,48
227,13,23,30
228,14,23,16
229,15,23,26
230,16,23,49
231,17,23,41
232,18,23,36
233,19,23,10
234,20,23,10
235,21,23,26
236,22,23,50
237,1,24,23
238,2,24,28
239,4,24,20
240,5,24,49
241,6,24,22
242,7,24,17
243,8,24,28
244,9,24,20
245,10,24,19
246,11,24,12
247,12,24,47
248,13,24,19
249,14,24,50
250,15,24,38
251,16,24,11
252,17,24,23
253,18,24,39
254,19,24,47
255,20,24,38
256,21,24,47
257,22,24,33
258,23,24,50
259,1,25,24
260,3,25,19
261,4,25,38
262,5,25,25
263,7,25,47
264,8,25,42
265,9,25,19
266,10,25,44
267,11,25,18
268,12,25,44
269,13,25,22
270,14,25,23
271,15,25,26
272,16,25,28
273,17,25,37
274,18,25,12
275,19,25,50
276,20,25,35
277,21,25,20
278,22,25,21
279,23,25,28
280,24,25,28
281,1,26,10
282,2,26,11
283,4,26,46
284,5,26,28
285,6,26,20
286,7,26,16
287,8,26,16
288,9,26,20
289,10,26,10
290,11,26,27
291,12,26,18
292,13,26,50
293,14,26,24
294,15,26,41
295,16,26,24
296,17,26,40
297,18,26,11
298,19,26,21
299,20,26,25
300,21,26,38
301,22,26,31
302,23,26,24
303,24,26,25
304,25,26,25
305,1,27,31
306,2,27,43
307,3,27,28
308,4,27,21
309,5,27,14
310,6,27,31
311,7,27,22
312,8,27,35
313,9,27,19
314,10,27,47
315,11,27,43
316,12,27,13
317,13,27,27
318,14,27,46
319,15,27,11
320,16,27,37
321,17,27,31
322,18,27,44
323,19,27,50
324,20,27,37
325,22,27,30
326,23,27,10
327,24,27,43
328,25,27,42
329,26,27,10
330,1,28,19
331,3,28,15
332,4,28,31
333,5,28,11
334,6,28,24
335,7,28,50
336,8,28,39
337,9,28,27
338,10,28,45
339,11,28,23
340,12,28,15
341,13,28,33
342,14,28,22
343,15,28,26
344,16,28,44
345,17,28,35
346,18,28,10
347,19,28,42
348,20,28,43
349,21,28,27
350,22,28,15
351,23,28,17
352,25,28,11
353,26,28,11
354,27,28,47
355,1,29,26
356,2,29,33
357,3,29,45
358,4,29,36
359,5,29,26
360,6,29,20
361,8,29,21
362,9,29,49
363,10,29,42
364,11,29,20
365,12,29,14
366,13,29,40
367,14,29,40
368,15,29,21
369,16,29,35
370,17,29,43
371,18,29,37
372,19,29,42
373,21,29,38
374,22,29,47
375,23,29,12
376,24,29,21
377,25,29,24
378,27,29,40
379,28,29,17
380,1,30,11
381,2,30,50
382,3,30,46
383,4,30,40
384,5,30,46
385,6,30,29
386,7,30,38
387,8,30,34
388,9,30,13
389,10,30,35
390,11,30,15
391,13,30,11
392,14,30,37
393,16,30,24
394,17,30,28
395,18,30,13
396,19,30,45
397,20,30,48
398,22,30,21
399,23,30,26
400,24,30,45
401,25,30,32
402,26,30,49
403,27,30,15
404,28,30,31
405,29,30,18
406,1,31,18
407,2,31,48
408,3,31,24
409,4,31,36
410,5,31,32
411,6,31,31
412,7,31,50
413,8,31,36
414,9,31,49
415,10,31,31
416,11,31,30
417,12,31,45
418,14,31,31
419,15,31,46
420,17,31,20
421,18,31,32
422,19,31,46
423,20,31,29
424,21,31,46
425,22,31,49
426,23,31,41
427,24,31,23
428,25,31,34
429,26,31,46
430,27,31,46
431,29,31,21
432,30,31,35
433,1,32,21
434,2,32,29
435,3,32,46
436,4,32,14
437,5,32,12
438,6,32,50
439,7,32,14
440,8,32,34
441,9,32,10
442,10,32,22
443,11,32,29
444,12,32,37
445,13,32,34
446,14,32,31
447,15,32,24
448,17,32,46
449,18,32,27
450,19,32,46
451,20,32,34
452,21,32,29
453,22,32,21
454,23,32,13
455,24,32,19
456,25,32,13
457,26,32,10
458,27,32,49
459,28,32,18
460,29,32,41
461,30,32,33
462,31,32,38
463,1,33,23
464,2,33,17
465,3,33,14
466,5,33,20
467,6,33,32
468,7,33,34
469,8,33,44
470,9,33,10
471,10,33,35
472,12,33,37
473,13,33,45
474,14,33,21
475,15,33,45
476,16,33,31
477,17,33,30
478,18,33,44
479,19,33,36
480,21,33,12
481,22,33,26
482,23,33,40
483,24,33,28
484,25,33,50
485,26,33,10
486,27,33,16
487,29,33,11
488,30,33,35
489,31,33,14
490,32,33,15
491,1,34,44
492,2,34,39
493,3,34,32
494,4,34,16
495,5,34,10
496,6,34,11
497,7,34,25
498,8,34,13
499,9,34,15
500,10,34,29
501,11,34,16
502,12,34,19
503,13,34,12
504,14,34,32
505,15,34,12
506,16,34,17
507,17,34,44
508,18,34,44
509,19,34,11
510,20,34,15
511,21,34,39
512,22,34,24
513,23,34,46
514,24,34,20
515,25,34,29
516,26,34,12
517,27,34,45
518,28,34,33
519,29,34,25
520,31,34,24
521,32,34,42
522,33,34,44
523,1,35,27
524,2,35,45
525,3,35,41
526,4,35,15
527,5,35,31
528,6,35,39
529,7,35,15
530,8,35,22
531,10,35,18
532,11,35,44
533,12,35,44
534,13,35,34
535,14,35,27
536,15,35,29
537,16,35,38
538,17,35,43
539,18,35,42
540,20,35,36
541,21,35,15
542,22,35,24
543,23,35,38
544,24,35,49
545,25,35,11
546,26,35,47
547,27,35,33
548,28,35,23
549,29,35,49
550,30,35,15
551,31,35,37
552,32,35,28
553,33,35,12
554,1,36,18
555,2,36,47
556,3,36,29
557,4,36,11
558,5,36,33
559,6,36,28
560,7,36,28
561,8,36,25
562,9,36,15
563,10,36,45
564,12,36,23
565,13,36,13
566,14,36,43
567,15,36,30
568,17,36,29
569,19,36,16
570,20,36,24
571,21,36,26
572,22,36,16
573,23,36,13
574,24,36,40
575,25,36,28
576,27,36,19
577,28,36,39
578,29,36,34
579,30,36,27
580,31,36,25
581,32,36,40
582,33,36,27
583,34,36,28
584,35,36,44
585,2,37,32
586,3,37,39
587,4,37,25
588,5,37,36
589,6,37,33
590,7,37,25
591,8,37,17
592,9,37,19
593,10,37,18
594,11,37,26
595,12,37,32
596,13,37,20
597,14,37,10
598,15,37,23
599,16,37,50
600,17,37,38
601,18,37,47
602,19,37,38
603,20,37,25
604,22,37,20
605,23,37,25
606,24,37,39
607,25,37,41
608,26,37,37
609,27,37,29
610,28,37,12
611,30,37,32
612,31,37,39
613,32,37,24
614,33,37,31
615,34,37,44
616,36,37,15
617,1,38,20
618,2,38,35
619,3,38,18
620,4,38,19
621,5,38,11
622,6,38,33
623,7,38,20
624,8,38,28
625,9,38,27
626,10,38,29
627,11,38,30
628,12,38,34
629,13,38,44
630,14,38,46
631,15,38,23
632,16,38,24
633,17,38,41
634,18,38,11
635,19,38,22
636,20,38,16
637,21,38,43
638,22,38,24
639,23,38,40
640,24,38,14
641,25,38,20
642,26,38,25
643,27,38,20
644,28,38,44
645,29,38,36
646,30,38,18
647,31,38,10
648,32,38,35
649,33,38,16
650,34,38,34
651,35,38,18
652,36,38,45
653,37,38,40
654,1,39,14
655,2,39,25
656,3,39,30
657,4,39,37
658,6,39,16
659,7,39,28
660,8,39,13
661,9,39,23
662,11,39,25
663,12,39,14
664,13,39,27
665,14,39,19
666,15,39,11
667,16,39,37
668,17,39,18
669,18,39,35
670,19,39,36
671,20,39,37
672,21,39,13
673,22,39,45
674,23,39,43
675,24,39,14
676,25,39,14
677,26,39,37
678,27,39,13
679,28,39,27
680,29,39,27
681,30,39,50
682,31,39,27
683,32,39,12
684,33,39,34
685,34,39,26
686,35,39,10
687,36,39,41
688,37,39,32
689,38,39,21
690,1,40,28
691,2,40,44
692,3,40,47
693,4,40,32
694,5,40,46
695,6,40,43
696,8,40,30
697,9,40,19
698,10,40,31
699,11,40,20
700,12,40,30
701,13,40,15
702,14,40,22
703,15,40,23
704,16,40,38
705,17,40,14
706,18,40,43
707,19,40,50
708,21,40,46
709,22,40,29
710,24,40,39
711,25,40,50
712,26,40,15
713,28,40,16
714,29,40,28
715,31,40,42
716,32,40,46
717,33,40,11
718,34,40,22
719,35,40,28
720,36,40,43
721,37,40,31
722,39,40,28
723,2,41,27
724,3,41,30
725,4,41,33
726,5,41,34
727,6,41,33
728,7,41,41
729,8,41,18
730,9,41,26
731,10,41,39
732,11,41,16
733,12,41,28
734,13,41,48
735,15,41,16
736,17,41,40
737,18,41,39
738,19,41,40
739,20,41,41
740,22,41,48
741,23,41,35
742,24,41,16
743,26,41,15
744,27,41,33
745,29,41,49
746,30,41,27
747,31,41,24
748,32,41,35
749,33,41,19
750,34,41,27
751,35,41,31
752,36,41,13
753,37,41,45
754,39,41,17
755,40,41,37
756,1,42,43
757,2,42,24
758,3,42,47
759,4,42,30
760,5,42,26
761,6,42,38
762,7,42,50
763,8,42,46
764,9,42,25
765,10,42,49
766,11,42,46
767,12,42,31
768,13,42,29
769,14,42,22
770,15,42,45
771,16,42,46
772,17,42,44
773,18,42,41
774,19,42,26
775,21,42,15
776,22,42,50
777,23,42,17
778,25,42,43
779,26,42,43
780,27,42,40
781,28,42,32
782,29,42,10
783,30,42,48
784,31,42,30
785,33,42,35
786,34,42,44
787,35,42,29
788,36,42,48
789,37,42,17
790,38,42,22
791,40,42,34
792,1,43,18
793,2,43,23
794,3,43,27
795,4,43,30
796,5,43,38
797,6,43,36
798,7,43,37
799,10,43,23
800,11,43,44
801,12,43,44
802,13,43,36
803,14,43,13
804,15,43,13
805,16,43,41
806,17,43,23
807,18,43,16
808,19,43,25
809,20,43,13
810,21,43,32
811,22,43,25
812,24,43,35
813,25,43,19
814,26,43,39
815,27,43,23
816,28,43,50
817,29,43,23
818,30,43,34
819,31,43,46
820,32,43,27
821,33,43,12
822,34,43,13
823,35,43,42
824,37,43,14
825,38,43,36
826,39,43,30
827,40,43,40
828,41,43,28
829,42,43,43
830,1,44,47
831,2,44,35
832,4,44,29
833,5,44,35
834,6,44,39
835,7,44,30
836,8,44,46
837,9,44,18
838,10,44,13
839,11,44,32
840,12,44,49
841,13,44,25
842,14,44,18
843,15,44,38
844,16,44,41
845,17,44,44
846,18,44,21
847,19,44,37
848,21,44,47
849,22,44,27
850,23,44,36
851,24,44,32
852,25,44,15
853,26,44,35
854,27,44,40
855,28,44,25
856,29,44,50
857,32,44,39
858,34,44,46
859,35,44,11
860,36,44,39
861,37,44,27
862,38,44,33
863,39,44,37
864,40,44,45
865,42,44,33
866,43,44,33
867,1,45,14
868,2,45,46
869,3,45,48
870,4,45,48
871,5,45,11
872,6,45,11
873,8,45,32
874,9,45,40
875,10,45,16
876,11,45,32
877,12,45,19
878,13,45,33
879,15,45,28
880,17,45,13
881,18,45,23
882,19,45,14
883,20,45,32
884,21,45,32
885,22,45,31
886,23,45,30
887,24,45,27
888,25,45,39
889,26,45,18
890,27,45,40
891,29,45,26
892,30,45,45
893,31,45,36
894,32,45,50
895,33,45,33
896,34,45,31
897,35,45,12
898,36,45,35
899,37,45,35
900,38,45,18
901,39,45,49
902,40,45,13
903,41,45,12
904,42,45,15
905,43,45,45
906,1,46,27
907,2,46,23
908,3,46,28
909,4,46,43
910,5,46,43
911,6,46,40
912,7,46,46
913,8,46,19
914,10,46,36
915,11,46,29
916,12,46,28
917,13,46,26
918,14,46,46
919,15,46,41
920,16,46,41
921,18,46,47
922,19,46,45
923,20,46,21
924,21,46,43
925,22,46,20
926,23,46,17
927,24,46,27
928,25,46,42
929,26,46,15
930,27,46,14
931,28,46,26
932,29,46,22
933,30,46,40
934,31,46,33
935,32,46,14
936,33,46,41
937,34,46,11
938,35,46,18
939,36,46,49
940,37,46,32
941,38,46,39
942,39,46,37
943,40,46,22
944,41,46,23
945,42,46,16
946,43,46,29
947,44,46,39
948,45,46,38
949,2,47,31
950,3,47,12
951,4,47,42
952,5,47,46
953,6,47,17
954,7,47,26
955,8,47,18
956,9,47,16
957,10,47,28
958,12,47,11
959,13,47,49
960,14,47,39
961,15,47,19
962,16,47,15
963,17,47,17
964,18,47,48
965,19,47,37
966,20,47,26
967,21,47,25
968,22,47,41
969,23,47,35
970,24,47,33
971,25,47,11
972,26,47,49
973,27,47,50
974,28,47,47
975,29,47,50
976,30,47,41
977,31,47,33
978,32,47,22
979,33,47,26
980,35,47,16
981,36,47,23
982,37,47,42
983,38,47,24
984,39,47,30
985,40,47,26
986,41,47,12
987,42,47,22
988,43,47,22
989,45,47,15
990,46,47,19
991,1,48,18
992,2,48,12
993,3,48,38
994,4,48,39
995,6,48,48
996,7,48,39
997,8,48,18
998,9,48,46
999,10,48,26
1000,11,48,39
1001,12,48,32
1002,14,48,24
1003,15,48,38
1004,17,48,44
1005,18,48,17
1006,19,48,41
1007,20,48,10
1008,21,48,43
1009,22,48,49
1010,23,48,19
1011,24,48,27
1012,25,48,27
1013,26,48,12
1014,27,48,34
1015,28,48,12
1016,29,48,39
1017,30,48,29
1018,32,48,39
1019,33,48,17
1020,34,48,41
1021,35,48,17
1022,36,48,45
1023,37,48,29
1024,38,48,37
1025,39,48,48
1026,40,48,24
1027,41,48,42
1028,42,48,34
1029,43,48,40
1030,44,48,44
1031,45,48,15
1032,46,48,17
1033,1,49,50
1034,2,49,36
1035,4,49,31
1036,5,49,40
1037,6,49,29
1038,7,49,47
1039,8,49,46
1040,9,49,37
1041,10,49,16
1042,11,49,36
1043,12,49,27
1044,13,49,37
1045,14,49,49
1046,15,49,27
1047,16,49,30
1048,17,49,36
1049,18,49,22
1050,19,49,44
1051,20,49,34
1052,21,49,24
1053,22,49,10
1054,23,49,42
1055,24,49,33
1056,25,49,27
1057,26,49,18
1058,27,49,50
1059,28,49,34
1060,29,49,41
1061,32,49,30
1062,33,49,24
1063,35,49,11
1064,36,49,36
1065,37,49,45
1066,39,49,17
1067,40,49,43
1068,41,49,47
1069,42,49,50
1070,43,49,13
1071,44,49,10
1072,46,49,20
1073,47,49,50
1074,48,49,10
1075,1,50,37
1076,2,50,34
1077,3,50,39
1078,4,50,16
1079,5,50,41
1080,6,50,22
1081,7,50,30
1082,8,50,13
1083,9,50,10
1084,10,50,34
1085,11,50,30
1086,12,50,14
1087,13,50,49
1088,14,50,23
1089,15,50,45
1090,16,50,32
1091,17,50,11
1092,18,50,23
1093,19,50,46
1094,20,50,23
1095,21,50,21
1096,22,50,17
1097,23,50,43
1098,24,50,16
1099,26,50,23
1100,27,50,32
1101,28,50,22
1102,29,50,47
1103,30,50,28
1104,31,50,49
1105,32,50,36
1106,33,50,26
1107,34,50,22
1108,35,50,11
1109,36,50,37
1110,37,50,21
1111,38,50,28
1112,39,50,20
1113,40,50,34
1114,41,50,14
1115,42,50,47
1116,43,50,45
1117,44,50,10
1118,45,50,24
1119,47,50,16
1120,48,50,13
1121,49,50,25
50
0.00001
