15159
1,4,6,50
2,3,11,48
3,6,11,39
4,9,20,15
5,10,21,15
6,21,23,11
7,19,24,26
8,21,24,39
9,24,27,15
10,4,28,30
11,10,29,49
12,22,29,47
13,20,30,15
14,11,31,46
15,4,32,47
16,11,34,36
17,3,35,14
18,5,35,32
19,27,36,20
20,18,38,28
21,2,40,26
22,24,40,36
23,37,40,12
24,39,40,33
25,11,41,18
26,15,42,22
27,24,42,20
28,2,43,27
29,23,43,45
30,22,44,34
31,37,44,33
32,8,46,48
33,24,46,50
34,12,47,47
35,15,47,11
36,28,47,27
37,3,48,16
38,11,48,49
39,32,49,28
40,20,51,38
41,29,51,17
42,3,52,40
43,2,53,42
44,43,53,47
45,38,54,19
46,21,55,21
47,42,55,43
48,24,56,33
49,39,56,26
50,1,57,36
51,8,57,44
52,23,57,29
53,48,57,26
54,3,58,32
55,8,58,18
56,10,58,45
57,13,58,24
58,30,58,40
59,31,59,42
60,53,59,34
61,54,59,12
62,5,60,15
63,30,60,27
64,40,60,24
65,6,61,47
66,45,62,38
67,55,62,50
68,15,63,32
69,16,63,49
70,30,63,44
71,35,63,42
72,25,64,43
73,50,65,31
74,51,65,33
75,54,65,49
76,52,66,40
77,47,68,10
78,26,69,19
79,43,69,35
80,12,70,32
81,31,70,48
82,35,71,28
83,57,73,39
84,19,74,14
85,45,74,31
86,1,75,43
87,49,75,43
88,72,75,41
89,74,75,46
90,22,76,31
91,25,76,39
92,39,76,36
93,18,77,11
94,41,77,15
95,49,78,45
96,75,78,29
97,17,79,40
98,10,80,46
99,11,81,10
100,5,82,26
101,7,82,47
102,12,82,49
103,67,82,24
104,80,82,45
105,57,83,43
106,69,83,29
107,51,84,38
108,11,85,21
109,35,86,42
110,45,86,42
111,52,87,49
112,61,89,11
113,51,90,41
114,57,90,15
115,88,90,43
116,6,91,14
117,60,91,33
118,68,93,43
119,9,94,46
120,45,94,28
121,4,95,10
122,18,95,49
123,43,95,36
124,52,95,40
125,1,96,42
126,9,96,29
127,41,96,39
128,76,96,10
129,85,96,36
130,71,97,25
131,73,97,49
132,94,97,33
133,5,98,46
134,6,98,19
135,38,98,23
136,44,98,37
137,49,98,45
138,53,98,48
139,54,98,13
140,65,98,42
141,68,98,24
142,97,98,21
143,4,99,32
144,55,99,44
145,74,99,34
146,88,99,25
147,8,100,21
148,39,100,32
149,85,100,22
150,3,101,39
151,32,101,18
152,35,101,46
153,38,101,29
154,46,101,18
155,17,102,22
156,48,102,40
157,100,102,13
158,18,103,35
159,75,103,21
160,86,103,31
161,97,103,34
162,30,104,36
163,66,104,26
164,69,104,44
165,9,105,48
166,45,105,14
167,54,105,26
168,10,106,47
169,61,106,25
170,22,107,24
171,74,107,28
172,23,108,23
173,47,108,43
174,59,108,19
175,77,108,37
176,19,109,15
177,65,109,28
178,101,109,41
179,45,110,40
180,81,110,45
181,25,111,25
182,28,111,19
183,39,111,16
184,62,111,40
185,80,111,35
186,87,111,22
187,47,112,29
188,87,112,10
189,100,113,36
190,103,113,22
191,35,114,28
192,43,114,12
193,81,114,40
194,87,114,33
195,29,115,40
196,34,115,28
197,72,115,28
198,111,115,12
199,4,116,15
200,20,116,11
201,84,116,41
202,6,117,20
203,66,117,50
204,73,117,31
205,112,117,32
206,42,118,26
207,46,118,27
208,69,118,13
209,86,118,28
210,90,118,14
211,116,118,27
212,117,118,24
213,92,119,40
214,7,120,49
215,58,120,31
216,41,121,16
217,50,121,13
218,73,121,42
219,3,122,28
220,20,122,45
221,32,122,31
222,35,122,17
223,39,122,43
224,66,122,37
225,73,122,10
226,120,122,30
227,27,123,22
228,54,123,20
229,93,123,19
230,31,124,49
231,37,124,38
232,41,124,21
233,65,124,50
234,89,124,20
235,94,124,23
236,109,124,14
237,111,124,49
238,1,125,36
239,10,125,28
240,13,125,23
241,49,125,39
242,41,126,28
243,42,126,31
244,49,126,45
245,63,126,38
246,66,126,20
247,112,126,38
248,75,127,16
249,83,127,34
250,25,128,33
251,32,128,28
252,63,128,43
253,119,128,41
254,120,128,45
255,9,129,50
256,47,129,26
257,125,129,31
258,10,130,16
259,123,130,16
260,129,130,25
261,2,131,39
262,40,131,45
263,58,131,12
264,99,131,47
265,102,131,34
266,130,131,26
267,35,132,21
268,17,133,38
269,19,133,27
270,21,133,27
271,39,133,21
272,82,133,23
273,87,133,38
274,111,133,15
275,112,133,39
276,20,134,22
277,70,134,42
278,100,134,29
279,5,135,17
280,58,136,25
281,72,137,35
282,106,137,23
283,125,137,23
284,31,138,36
285,93,138,28
286,126,138,15
287,132,138,32
288,30,139,10
289,62,140,27
290,73,140,16
291,105,140,39
292,109,140,21
293,136,140,22
294,4,141,50
